incident_id,event_id,incident_type,assigned_to,status,response_time,resolution
INC00422,EVT00422,Ransomware,Eve,Open,30,Investigating
INC00423,EVT00423,Port Scan,Alice,Closed,30,Mitigated
INC00424,EVT00424,SQL Injection,Analyst-2,Open,10,Resolved
INC00425,EVT00425,Malware,Charlie,In Progress,15,Mitigated
INC00426,EVT00426,Unauthorized Access,Charlie,Closed,45,Mitigated
INC00427,EVT00427,Unauthorized Access,Bob,In Progress,20,Blocked
INC00428,EVT00428,Ransomware,Analyst-2,Closed,30,Investigating
INC00429,EVT00429,SQL Injection,SOC Team,Closed,10,Investigating
INC00430,EVT00430,SQL Injection,SOC Team,Open,60,Blocked
INC00431,EVT00431,Ransomware,Eve,Open,15,Blocked
INC00432,EVT00432,Unauthorized Access,David,Open,60,Investigating
INC00433,EVT00433,Malware,Eve,In Progress,45,Resolved
INC00434,EVT00434,Port Scan,Bob,In Progress,45,Investigating
INC00435,EVT00435,SQL Injection,David,Open,20,Mitigated
INC00436,EVT00436,DDoS,Alice,Open,10,Resolved
INC00437,EVT00437,Malware,David,In Progress,45,Escalated
INC00438,EVT00438,Ransomware,Alice,Open,15,Mitigated
INC00439,EVT00439,Port Scan,Alice,Open,20,Mitigated
INC00440,EVT00440,Malware,SOC Team,In Progress,10,Escalated
INC00441,EVT00441,Ransomware,Charlie,In Progress,30,Investigating
INC00442,EVT00442,Unauthorized Access,Bob,Open,5,Mitigated
INC00443,EVT00443,Phishing,Eve,Closed,5,Mitigated
INC00444,EVT00444,Malware,SOC Team,In Progress,10,Resolved
INC00445,EVT00445,Phishing,SOC Team,Open,15,Mitigated
INC00446,EVT00446,SQL Injection,Analyst-1,Closed,45,Blocked
INC00447,EVT00447,SQL Injection,SOC Team,In Progress,10,Escalated
INC00448,EVT00448,Ransomware,Eve,Closed,10,Blocked
INC00449,EVT00449,Ransomware,SOC Team,Closed,15,Investigating
INC00450,EVT00450,Brute Force,Bob,Open,45,Investigating
INC00451,EVT00451,Brute Force,Alice,In Progress,20,Mitigated
INC00452,EVT00452,Brute Force,David,Closed,45,Escalated
INC00453,EVT00453,Unauthorized Access,SOC Team,Open,30,Escalated
INC00454,EVT00454,SQL Injection,SOC Team,Open,60,Mitigated
INC00455,EVT00455,Unauthorized Access,Bob,In Progress,60,Escalated
INC00456,EVT00456,Phishing,Charlie,Open,5,Resolved
INC00457,EVT00457,Unauthorized Access,SOC Team,Closed,60,Escalated
INC00458,EVT00458,Malware,Analyst-1,Open,20,Resolved
INC00459,EVT00459,DDoS,Charlie,In Progress,45,Mitigated
INC00460,EVT00460,Unauthorized Access,Eve,Closed,20,Blocked
INC00461,EVT00461,Ransomware,David,Open,30,Investigating
INC00462,EVT00462,Port Scan,Analyst-1,In Progress,45,Mitigated
INC00463,EVT00463,Malware,Bob,In Progress,45,Blocked
INC00464,EVT00464,Phishing,Charlie,Closed,30,Escalated
INC00465,EVT00465,Malware,Alice,Open,45,Blocked
INC00466,EVT00466,Port Scan,Charlie,Closed,15,Mitigated
INC00467,EVT00467,Brute Force,SOC Team,Closed,10,Resolved
INC00468,EVT00468,Phishing,Alice,Open,45,Resolved
INC00469,EVT00469,Port Scan,Eve,Closed,10,Escalated
INC00470,EVT00470,Brute Force,Analyst-1,Open,20,Blocked
INC00471,EVT00471,Brute Force,Alice,In Progress,30,Blocked
INC00472,EVT00472,Phishing,Eve,Closed,20,Resolved
INC00473,EVT00473,SQL Injection,Bob,In Progress,60,Investigating
INC00474,EVT00474,Unauthorized Access,SOC Team,Open,60,Mitigated
INC00475,EVT00475,Brute Force,Eve,In Progress,15,Mitigated
INC00476,EVT00476,SQL Injection,Charlie,Open,20,Blocked
INC00477,EVT00477,Port Scan,Eve,In Progress,45,Resolved
INC00478,EVT00478,Ransomware,SOC Team,In Progress,15,Blocked
INC00479,EVT00479,Port Scan,David,In Progress,15,Investigating
INC00480,EVT00480,DDoS,Alice,In Progress,15,Mitigated
INC00481,EVT00481,Brute Force,Eve,Closed,60,Investigating
INC00482,EVT00482,DDoS,Eve,In Progress,10,Resolved
INC00483,EVT00483,Ransomware,SOC Team,Closed,15,Mitigated
INC00484,EVT00484,Port Scan,Analyst-2,Closed,5,Investigating
INC00485,EVT00485,Malware,Alice,In Progress,5,Investigating
INC00486,EVT00486,Malware,Charlie,Open,10,Mitigated
INC00487,EVT00487,Malware,Charlie,Closed,10,Resolved
INC00488,EVT00488,Port Scan,Analyst-2,Open,60,Resolved
INC00489,EVT00489,Malware,Alice,Open,5,Investigating
INC00490,EVT00490,Phishing,Alice,In Progress,5,Resolved
INC00491,EVT00491,SQL Injection,Analyst-2,In Progress,45,Resolved
INC00492,EVT00492,DDoS,Bob,Closed,15,Mitigated
INC00493,EVT00493,Brute Force,Analyst-2,Closed,15,Resolved
INC00494,EVT00494,SQL Injection,SOC Team,Open,30,Mitigated
INC00495,EVT00495,Malware,Eve,Closed,20,Escalated
INC00496,EVT00496,Phishing,SOC Team,Closed,15,Escalated
INC00497,EVT00497,DDoS,Alice,Closed,20,Investigating
INC00498,EVT00498,Unauthorized Access,SOC Team,Closed,5,Escalated
INC00499,EVT00499,Phishing,Analyst-1,Closed,10,Investigating
INC00500,EVT00500,SQL Injection,Eve,In Progress,45,Blocked
INC00501,EVT00501,Brute Force,Analyst-1,Closed,30,Escalated
INC00502,EVT00502,Ransomware,Eve,In Progress,15,Investigating
INC00503,EVT00503,Malware,SOC Team,Open,20,Investigating
INC00504,EVT00504,Malware,Alice,Closed,45,Mitigated
INC00505,EVT00505,Brute Force,SOC Team,In Progress,10,Resolved
INC00506,EVT00506,SQL Injection,Bob,Open,45,Blocked
INC00507,EVT00507,Malware,David,Closed,60,Resolved
INC00508,EVT00508,Phishing,Analyst-2,In Progress,15,Mitigated
INC00509,EVT00509,DDoS,Eve,Closed,20,Blocked
INC00510,EVT00510,Malware,SOC Team,Closed,5,Investigating
INC00511,EVT00511,DDoS,SOC Team,Open,60,Escalated
INC00512,EVT00512,Phishing,Analyst-1,Open,20,Resolved
INC00513,EVT00513,Phishing,Charlie,Open,5,Blocked
INC00514,EVT00514,Unauthorized Access,Analyst-1,Open,10,Blocked
INC00515,EVT00515,Malware,Analyst-1,Closed,15,Blocked
INC00516,EVT00516,Unauthorized Access,Eve,Closed,45,Escalated
INC00517,EVT00517,Malware,Bob,In Progress,10,Mitigated
INC00518,EVT00518,DDoS,Bob,In Progress,30,Escalated
INC00519,EVT00519,DDoS,Alice,Open,20,Mitigated
INC00520,EVT00520,Port Scan,Bob,Open,30,Mitigated
INC00521,EVT00521,Port Scan,Analyst-1,Open,30,Investigating
INC00522,EVT00522,Unauthorized Access,Eve,Open,5,Resolved
INC00523,EVT00523,Malware,Bob,Open,60,Investigating
INC00524,EVT00524,Unauthorized Access,Eve,Closed,45,Investigating
INC00525,EVT00525,SQL Injection,Analyst-1,Closed,45,Escalated
INC00526,EVT00526,Port Scan,David,Closed,45,Investigating
INC00527,EVT00527,SQL Injection,Eve,In Progress,60,Mitigated
INC00528,EVT00528,Port Scan,David,Closed,30,Mitigated
INC00529,EVT00529,Ransomware,Analyst-2,In Progress,30,Mitigated
INC00530,EVT00530,Port Scan,Bob,Open,15,Mitigated
INC00531,EVT00531,Unauthorized Access,Alice,In Progress,10,Resolved
INC00532,EVT00532,Port Scan,Alice,In Progress,20,Blocked
INC00533,EVT00533,Port Scan,Analyst-1,Open,60,Mitigated
INC00534,EVT00534,Ransomware,Charlie,In Progress,20,Mitigated
INC00535,EVT00535,Unauthorized Access,SOC Team,In Progress,60,Mitigated
INC00536,EVT00536,Malware,SOC Team,Closed,45,Investigating
INC00537,EVT00537,Unauthorized Access,Bob,Closed,60,Investigating
INC00538,EVT00538,Unauthorized Access,Alice,Open,5,Escalated
INC00539,EVT00539,Brute Force,Bob,Closed,60,Escalated
INC00540,EVT00540,SQL Injection,David,Closed,10,Resolved
INC00541,EVT00541,SQL Injection,SOC Team,In Progress,30,Escalated
INC00542,EVT00542,SQL Injection,SOC Team,In Progress,60,Investigating
INC00543,EVT00543,Ransomware,Charlie,Open,30,Investigating
INC00544,EVT00544,Unauthorized Access,Alice,Closed,5,Blocked
INC00545,EVT00545,SQL Injection,David,Closed,10,Mitigated
INC00546,EVT00546,DDoS,Bob,In Progress,60,Investigating
INC00547,EVT00547,Ransomware,Analyst-1,Closed,10,Investigating
INC00548,EVT00548,SQL Injection,SOC Team,Closed,45,Escalated
INC00549,EVT00549,Malware,Eve,Open,10,Blocked
INC00550,EVT00550,Port Scan,SOC Team,Open,5,Blocked
INC00551,EVT00551,SQL Injection,Charlie,Closed,45,Mitigated
INC00552,EVT00552,Port Scan,Analyst-2,In Progress,10,Escalated
INC00553,EVT00553,DDoS,Alice,In Progress,20,Resolved
INC00554,EVT00554,Unauthorized Access,SOC Team,In Progress,30,Mitigated
INC00555,EVT00555,Phishing,SOC Team,Open,5,Blocked
INC00556,EVT00556,SQL Injection,SOC Team,Open,5,Investigating
INC00557,EVT00557,Port Scan,SOC Team,Closed,15,Mitigated
INC00558,EVT00558,Phishing,David,In Progress,20,Investigating
INC00559,EVT00559,DDoS,SOC Team,Open,45,Blocked
INC00560,EVT00560,Brute Force,Eve,Closed,5,Investigating
INC00561,EVT00561,Malware,Analyst-2,Open,20,Blocked
INC00562,EVT00562,SQL Injection,Charlie,Open,45,Investigating
INC00563,EVT00563,Brute Force,SOC Team,Closed,30,Investigating
INC00564,EVT00564,Unauthorized Access,Bob,In Progress,60,Investigating
INC00565,EVT00565,Unauthorized Access,SOC Team,In Progress,30,Mitigated
INC00566,EVT00566,SQL Injection,Alice,In Progress,5,Mitigated
INC00567,EVT00567,Malware,Analyst-2,Open,5,Mitigated
INC00568,EVT00568,Phishing,Alice,Closed,10,Escalated
INC00569,EVT00569,Unauthorized Access,Bob,Closed,20,Investigating
INC00570,EVT00570,Phishing,Analyst-1,Closed,20,Resolved
INC00571,EVT00571,Brute Force,Analyst-2,Open,10,Investigating
INC00572,EVT00572,Port Scan,David,In Progress,45,Resolved
INC00573,EVT00573,Ransomware,Bob,Closed,20,Escalated
INC00574,EVT00574,DDoS,Analyst-2,Open,45,Mitigated
INC00575,EVT00575,Unauthorized Access,SOC Team,Open,45,Escalated
INC00576,EVT00576,Malware,David,In Progress,30,Resolved
INC00577,EVT00577,SQL Injection,SOC Team,In Progress,30,Escalated
INC00578,EVT00578,Phishing,David,Closed,20,Investigating
INC00579,EVT00579,DDoS,Charlie,Closed,15,Escalated
INC00580,EVT00580,Unauthorized Access,Analyst-2,Closed,20,Mitigated
INC00581,EVT00581,Unauthorized Access,David,Closed,60,Mitigated
INC00582,EVT00582,Malware,Eve,Closed,5,Mitigated
INC00583,EVT00583,Ransomware,Charlie,Open,30,Mitigated
INC00584,EVT00584,Brute Force,Analyst-1,Closed,5,Escalated
INC00585,EVT00585,Brute Force,David,Closed,10,Investigating
INC00586,EVT00586,Port Scan,Eve,Closed,45,Blocked
INC00587,EVT00587,DDoS,Bob,In Progress,30,Resolved
INC00588,EVT00588,Ransomware,Alice,In Progress,15,Investigating
INC00589,EVT00589,DDoS,Analyst-2,In Progress,45,Escalated
INC00590,EVT00590,Brute Force,David,In Progress,15,Resolved
INC00591,EVT00591,Ransomware,Charlie,Closed,20,Blocked
INC00592,EVT00592,Port Scan,Charlie,Open,10,Resolved
INC00593,EVT00593,Malware,Analyst-1,Closed,60,Investigating
INC00594,EVT00594,DDoS,Bob,Open,30,Blocked
INC00595,EVT00595,Phishing,Charlie,In Progress,60,Resolved
INC00596,EVT00596,Ransomware,Bob,Open,20,Blocked
INC00597,EVT00597,Unauthorized Access,Charlie,In Progress,45,Blocked
INC00598,EVT00598,DDoS,David,Open,5,Investigating
INC00599,EVT00599,Malware,Charlie,Closed,10,Blocked
INC00600,EVT00600,Port Scan,Bob,Open,5,Escalated
INC00601,EVT00601,Unauthorized Access,Analyst-1,Open,10,Mitigated
INC00602,EVT00602,Port Scan,David,Open,20,Investigating
INC00603,EVT00603,Phishing,Alice,Closed,20,Mitigated
INC00604,EVT00604,DDoS,Analyst-1,Open,45,Investigating
INC00605,EVT00605,Ransomware,Charlie,Open,15,Resolved
INC00606,EVT00606,Phishing,Analyst-1,Closed,20,Mitigated
INC00607,EVT00607,Ransomware,David,In Progress,15,Resolved
INC00608,EVT00608,Unauthorized Access,Analyst-1,Closed,10,Mitigated
INC00609,EVT00609,DDoS,Bob,Closed,30,Resolved
INC00610,EVT00610,Port Scan,Analyst-2,In Progress,5,Blocked
INC00611,EVT00611,Phishing,Alice,Open,60,Resolved
INC00612,EVT00612,Unauthorized Access,Charlie,In Progress,15,Escalated
INC00613,EVT00613,Malware,SOC Team,Closed,10,Blocked
INC00614,EVT00614,Malware,Analyst-1,Closed,45,Mitigated
INC00615,EVT00615,DDoS,Analyst-1,Open,60,Investigating
INC00616,EVT00616,Ransomware,Bob,In Progress,20,Mitigated
INC00617,EVT00617,Ransomware,SOC Team,Closed,20,Investigating
INC00618,EVT00618,Ransomware,Analyst-2,Open,20,Escalated
INC00619,EVT00619,Ransomware,Analyst-2,In Progress,45,Resolved
INC00620,EVT00620,Brute Force,David,Closed,60,Resolved
INC00621,EVT00621,Brute Force,Eve,Open,30,Blocked
INC00622,EVT00622,DDoS,Analyst-1,Closed,60,Mitigated
INC00623,EVT00623,SQL Injection,Bob,Open,5,Blocked
INC00624,EVT00624,Phishing,Analyst-1,Open,5,Escalated
INC00625,EVT00625,Phishing,SOC Team,In Progress,20,Resolved
INC00626,EVT00626,DDoS,Charlie,Closed,30,Escalated
INC00627,EVT00627,Ransomware,Bob,In Progress,10,Investigating
INC00628,EVT00628,Brute Force,Analyst-1,Open,15,Resolved
INC00629,EVT00629,Malware,Eve,Closed,10,Blocked
INC00630,EVT00630,Brute Force,Alice,Closed,20,Mitigated
INC00631,EVT00631,Ransomware,SOC Team,In Progress,5,Mitigated
INC00632,EVT00632,SQL Injection,Bob,Open,10,Resolved
INC00633,EVT00633,Brute Force,Charlie,In Progress,60,Investigating
INC00634,EVT00634,SQL Injection,Alice,In Progress,30,Mitigated
INC00635,EVT00635,Malware,David,In Progress,20,Mitigated
INC00636,EVT00636,Unauthorized Access,David,In Progress,15,Resolved
INC00637,EVT00637,Malware,Analyst-2,In Progress,60,Investigating
INC00638,EVT00638,Unauthorized Access,Charlie,In Progress,60,Resolved
INC00639,EVT00639,SQL Injection,Analyst-1,Open,10,Investigating
INC00640,EVT00640,Ransomware,SOC Team,Open,10,Escalated
INC00641,EVT00641,Port Scan,Bob,In Progress,30,Mitigated
INC00642,EVT00642,Brute Force,Bob,In Progress,20,Investigating
INC00643,EVT00643,DDoS,Charlie,In Progress,60,Escalated
INC00644,EVT00644,DDoS,Analyst-2,Closed,30,Blocked
INC00645,EVT00645,Port Scan,Analyst-1,Open,15,Mitigated
INC00646,EVT00646,Malware,Charlie,Open,30,Resolved
INC00647,EVT00647,DDoS,Bob,Open,45,Blocked
INC00648,EVT00648,Ransomware,Analyst-1,In Progress,20,Escalated
INC00649,EVT00649,Unauthorized Access,Alice,Open,20,Escalated
INC00650,EVT00650,Phishing,Eve,Open,45,Investigating
INC00651,EVT00651,SQL Injection,Bob,In Progress,15,Investigating
INC00652,EVT00652,Port Scan,Bob,Closed,30,Investigating
INC00653,EVT00653,Brute Force,Analyst-1,Closed,45,Escalated
INC00654,EVT00654,Phishing,Analyst-1,Closed,15,Resolved
INC00655,EVT00655,Brute Force,SOC Team,Open,60,Investigating
INC00656,EVT00656,SQL Injection,Analyst-1,In Progress,45,Escalated
INC00657,EVT00657,Malware,Analyst-1,Open,45,Resolved
INC00658,EVT00658,SQL Injection,Analyst-1,In Progress,45,Blocked
INC00659,EVT00659,SQL Injection,Analyst-1,In Progress,20,Resolved
INC00660,EVT00660,Ransomware,SOC Team,In Progress,10,Resolved
INC00661,EVT00661,Phishing,Eve,In Progress,15,Investigating
INC00662,EVT00662,Brute Force,Bob,In Progress,10,Investigating
INC00663,EVT00663,Ransomware,Eve,In Progress,20,Escalated
INC00664,EVT00664,Ransomware,Bob,Closed,10,Mitigated
INC00665,EVT00665,Unauthorized Access,Eve,In Progress,60,Escalated
INC00666,EVT00666,Brute Force,Analyst-2,Open,15,Escalated
INC00667,EVT00667,SQL Injection,Eve,Open,45,Escalated
INC00668,EVT00668,SQL Injection,David,In Progress,60,Escalated
INC00669,EVT00669,Brute Force,Analyst-1,Open,45,Investigating
INC00670,EVT00670,Malware,Charlie,Closed,20,Resolved
INC00671,EVT00671,SQL Injection,Analyst-2,Closed,30,Resolved
INC00672,EVT00672,Unauthorized Access,Analyst-1,Open,30,Investigating
INC00673,EVT00673,Brute Force,Analyst-1,In Progress,10,Resolved
INC00674,EVT00674,Malware,Analyst-1,Open,5,Escalated
INC00675,EVT00675,DDoS,Charlie,Open,45,Blocked
INC00676,EVT00676,Malware,Charlie,In Progress,45,Mitigated
INC00677,EVT00677,Ransomware,Analyst-1,Open,20,Mitigated
INC00678,EVT00678,SQL Injection,Bob,Closed,5,Mitigated
INC00679,EVT00679,DDoS,Bob,Open,10,Escalated
INC00680,EVT00680,Ransomware,Analyst-1,In Progress,60,Mitigated
INC00681,EVT00681,Ransomware,Bob,Open,60,Mitigated
INC00682,EVT00682,Port Scan,Eve,Open,15,Mitigated
INC00683,EVT00683,Brute Force,Analyst-1,Closed,5,Blocked
INC00684,EVT00684,Brute Force,Analyst-2,Closed,30,Investigating
INC00685,EVT00685,DDoS,SOC Team,Open,30,Mitigated
INC00686,EVT00686,Ransomware,Analyst-1,In Progress,30,Mitigated
INC00687,EVT00687,SQL Injection,Charlie,In Progress,20,Mitigated
INC00688,EVT00688,Phishing,David,Open,20,Resolved
INC00689,EVT00689,Ransomware,Alice,In Progress,20,Blocked
INC00690,EVT00690,DDoS,Charlie,Open,5,Investigating
INC00691,EVT00691,DDoS,Charlie,Closed,30,Blocked
INC00692,EVT00692,Phishing,Alice,Open,15,Resolved
INC00693,EVT00693,Ransomware,Charlie,Closed,5,Investigating
INC00694,EVT00694,Unauthorized Access,Alice,Open,45,Resolved
INC00695,EVT00695,Phishing,Charlie,Closed,20,Resolved
INC00696,EVT00696,Port Scan,Analyst-2,Open,30,Investigating
INC00697,EVT00697,Ransomware,Bob,In Progress,30,Mitigated
INC00698,EVT00698,Ransomware,Eve,Closed,45,Investigating
INC00699,EVT00699,SQL Injection,SOC Team,Closed,15,Blocked
INC00700,EVT00700,Port Scan,Alice,Open,20,Investigating
INC00701,EVT00701,Unauthorized Access,Bob,Closed,45,Blocked
INC00702,EVT00702,DDoS,Bob,In Progress,5,Resolved
INC00703,EVT00703,Ransomware,Eve,In Progress,15,Mitigated
INC00704,EVT00704,Brute Force,David,Closed,20,Investigating
INC00705,EVT00705,Phishing,Bob,Open,5,Mitigated
INC00706,EVT00706,DDoS,Analyst-1,In Progress,60,Resolved
INC00707,EVT00707,Port Scan,Charlie,Open,30,Escalated
INC00708,EVT00708,Ransomware,Analyst-2,Open,10,Resolved
INC00709,EVT00709,Brute Force,Eve,Open,5,Blocked
INC00710,EVT00710,Port Scan,David,In Progress,30,Blocked
INC00711,EVT00711,Malware,Bob,In Progress,30,Escalated
INC00712,EVT00712,SQL Injection,Alice,Closed,20,Escalated
INC00713,EVT00713,Malware,David,Open,45,Mitigated
INC00714,EVT00714,SQL Injection,Analyst-2,In Progress,20,Mitigated
INC00715,EVT00715,Brute Force,Bob,Closed,5,Mitigated
INC00716,EVT00716,DDoS,Bob,In Progress,60,Blocked
INC00717,EVT00717,Ransomware,SOC Team,Open,15,Mitigated
INC00718,EVT00718,Ransomware,Alice,Open,15,Escalated
INC00719,EVT00719,Brute Force,SOC Team,Closed,10,Investigating
INC00720,EVT00720,Brute Force,Alice,In Progress,45,Mitigated
INC00721,EVT00721,Brute Force,Charlie,Open,5,Blocked
INC00722,EVT00722,Phishing,Eve,Open,20,Investigating
INC00723,EVT00723,SQL Injection,Alice,In Progress,20,Mitigated
INC00724,EVT00724,Port Scan,Alice,Open,45,Blocked
INC00725,EVT00725,Phishing,Alice,In Progress,60,Escalated
INC00726,EVT00726,SQL Injection,David,In Progress,45,Resolved
INC00727,EVT00727,Phishing,SOC Team,Open,45,Escalated
INC00728,EVT00728,Unauthorized Access,Bob,Closed,45,Escalated
INC00729,EVT00729,Unauthorized Access,Charlie,In Progress,60,Escalated
INC00730,EVT00730,Unauthorized Access,Alice,In Progress,20,Blocked
INC00731,EVT00731,Malware,Bob,In Progress,15,Blocked
INC00732,EVT00732,DDoS,David,In Progress,10,Investigating
INC00733,EVT00733,Phishing,Eve,Open,45,Resolved
INC00734,EVT00734,Phishing,SOC Team,Open,60,Mitigated
INC00735,EVT00735,Malware,Eve,Open,60,Mitigated
INC00736,EVT00736,Brute Force,Alice,Open,45,Resolved
INC00737,EVT00737,DDoS,Eve,In Progress,60,Investigating
INC00738,EVT00738,Unauthorized Access,Charlie,In Progress,60,Investigating
INC00739,EVT00739,Brute Force,Analyst-2,In Progress,15,Blocked
INC00740,EVT00740,Brute Force,Analyst-1,Closed,60,Mitigated
INC00741,EVT00741,Malware,Charlie,Closed,5,Resolved
INC00742,EVT00742,Ransomware,Bob,Open,60,Resolved
INC00743,EVT00743,Unauthorized Access,SOC Team,In Progress,20,Investigating
INC00744,EVT00744,Ransomware,Alice,In Progress,60,Mitigated
INC00745,EVT00745,Unauthorized Access,David,Closed,30,Resolved
INC00746,EVT00746,Port Scan,Alice,In Progress,10,Investigating
INC00747,EVT00747,Brute Force,SOC Team,Closed,5,Resolved
INC00748,EVT00748,Brute Force,Analyst-1,In Progress,5,Blocked
INC00749,EVT00749,Phishing,Alice,Open,15,Investigating
INC00750,EVT00750,Phishing,Analyst-2,Open,5,Blocked
INC00751,EVT00751,Malware,Analyst-1,In Progress,15,Resolved
INC00752,EVT00752,Port Scan,Bob,Closed,15,Blocked
INC00753,EVT00753,Malware,Eve,Open,60,Investigating
INC00754,EVT00754,Brute Force,Bob,Open,20,Mitigated
INC00755,EVT00755,DDoS,David,In Progress,15,Mitigated
INC00756,EVT00756,Phishing,Analyst-2,Open,45,Investigating
INC00757,EVT00757,Ransomware,Analyst-2,In Progress,5,Resolved
INC00758,EVT00758,Brute Force,Analyst-1,Closed,60,Escalated
INC00759,EVT00759,Phishing,Eve,In Progress,5,Mitigated
INC00760,EVT00760,DDoS,Alice,Open,60,Investigating
INC00761,EVT00761,DDoS,Charlie,In Progress,15,Escalated
INC00762,EVT00762,SQL Injection,Analyst-1,Open,15,Escalated
INC00763,EVT00763,Brute Force,Alice,Open,15,Mitigated
INC00764,EVT00764,Brute Force,Analyst-1,Closed,10,Blocked
INC00765,EVT00765,Malware,David,Closed,10,Mitigated
INC00766,EVT00766,Unauthorized Access,David,Closed,5,Escalated
INC00767,EVT00767,DDoS,Analyst-2,Open,30,Investigating
INC00768,EVT00768,Port Scan,Bob,Closed,15,Investigating
INC00769,EVT00769,Unauthorized Access,Alice,In Progress,45,Blocked
INC00770,EVT00770,SQL Injection,Analyst-2,In Progress,20,Investigating
INC00771,EVT00771,Unauthorized Access,Analyst-2,Open,10,Blocked
INC00772,EVT00772,SQL Injection,Bob,Closed,30,Investigating
INC00773,EVT00773,Ransomware,SOC Team,Closed,60,Mitigated
INC00774,EVT00774,Malware,Bob,In Progress,5,Investigating
INC00775,EVT00775,Ransomware,Charlie,In Progress,10,Mitigated
INC00776,EVT00776,DDoS,Analyst-2,Open,10,Resolved
INC00777,EVT00777,Brute Force,Analyst-2,Open,10,Escalated
INC00778,EVT00778,SQL Injection,Charlie,In Progress,10,Blocked
INC00779,EVT00779,Ransomware,Bob,In Progress,30,Escalated
INC00780,EVT00780,DDoS,David,Closed,60,Investigating
INC00781,EVT00781,DDoS,Bob,Closed,30,Resolved
INC00782,EVT00782,SQL Injection,Analyst-1,In Progress,5,Mitigated
INC00783,EVT00783,SQL Injection,SOC Team,Open,15,Resolved
INC00784,EVT00784,SQL Injection,David,Open,5,Resolved
INC00785,EVT00785,Malware,David,In Progress,20,Mitigated
INC00786,EVT00786,Ransomware,Alice,In Progress,60,Mitigated
INC00787,EVT00787,Phishing,SOC Team,In Progress,30,Resolved
INC00788,EVT00788,Phishing,Alice,Open,20,Mitigated
INC00789,EVT00789,Ransomware,Charlie,In Progress,60,Resolved
INC00790,EVT00790,SQL Injection,Analyst-1,In Progress,20,Resolved
INC00791,EVT00791,Ransomware,Analyst-1,Open,15,Investigating
INC00792,EVT00792,SQL Injection,Eve,Open,5,Escalated
INC00793,EVT00793,Ransomware,Bob,In Progress,20,Mitigated
INC00794,EVT00794,Ransomware,SOC Team,In Progress,60,Investigating
INC00795,EVT00795,Phishing,David,Open,10,Mitigated
INC00796,EVT00796,Brute Force,SOC Team,Open,10,Blocked
INC00797,EVT00797,Brute Force,SOC Team,Open,45,Blocked
INC00798,EVT00798,Brute Force,SOC Team,In Progress,15,Mitigated
INC00799,EVT00799,SQL Injection,Eve,In Progress,45,Mitigated
INC00800,EVT00800,Port Scan,Charlie,Open,10,Mitigated
INC00801,EVT00801,Port Scan,David,In Progress,45,Mitigated
INC00802,EVT00802,Port Scan,Analyst-2,Open,10,Mitigated
INC00803,EVT00803,SQL Injection,SOC Team,In Progress,5,Blocked
INC00804,EVT00804,Malware,David,In Progress,5,Blocked
INC00805,EVT00805,Malware,SOC Team,In Progress,5,Escalated
INC00806,EVT00806,SQL Injection,David,Open,45,Mitigated
INC00807,EVT00807,Ransomware,David,Open,5,Resolved
INC00808,EVT00808,Port Scan,Analyst-2,Closed,30,Escalated
INC00809,EVT00809,Malware,Analyst-2,Closed,45,Resolved
INC00810,EVT00810,SQL Injection,Alice,Open,30,Investigating
INC00811,EVT00811,Port Scan,David,In Progress,5,Investigating
INC00812,EVT00812,Unauthorized Access,Analyst-1,In Progress,30,Investigating
INC00813,EVT00813,Malware,Analyst-1,Open,30,Resolved
INC00814,EVT00814,Brute Force,Charlie,Open,15,Blocked
INC00815,EVT00815,SQL Injection,Eve,In Progress,5,Escalated
INC00816,EVT00816,Phishing,Charlie,Closed,20,Investigating
INC00817,EVT00817,Port Scan,Charlie,Closed,20,Investigating
INC00818,EVT00818,Unauthorized Access,Bob,Closed,15,Investigating
INC00819,EVT00819,Unauthorized Access,Alice,Open,10,Resolved
INC00820,EVT00820,Malware,Analyst-1,In Progress,15,Blocked
INC00821,EVT00821,DDoS,Charlie,Closed,45,Mitigated
INC00822,EVT00822,Unauthorized Access,Eve,In Progress,45,Investigating
INC00823,EVT00823,DDoS,Eve,Open,10,Investigating
INC00824,EVT00824,Phishing,David,Open,15,Escalated
INC00825,EVT00825,Ransomware,Eve,Closed,30,Escalated
INC00826,EVT00826,Phishing,Charlie,In Progress,60,Mitigated
INC00827,EVT00827,Ransomware,David,Closed,5,Investigating
INC00828,EVT00828,Unauthorized Access,Bob,Closed,15,Investigating
INC00829,EVT00829,Malware,Eve,Open,30,Mitigated
INC00830,EVT00830,Malware,SOC Team,In Progress,20,Mitigated
INC00831,EVT00831,Port Scan,Eve,Closed,20,Mitigated
INC00832,EVT00832,Unauthorized Access,Charlie,Open,60,Mitigated
INC00833,EVT00833,Malware,David,Closed,15,Resolved
INC00834,EVT00834,Port Scan,SOC Team,In Progress,20,Mitigated
INC00835,EVT00835,Brute Force,Eve,In Progress,5,Mitigated
INC00836,EVT00836,Unauthorized Access,Analyst-2,Open,60,Mitigated
INC00837,EVT00837,DDoS,Analyst-1,Closed,45,Mitigated
INC00838,EVT00838,Phishing,Alice,Closed,45,Resolved
INC00839,EVT00839,Phishing,Eve,Open,45,Blocked
INC00840,EVT00840,Port Scan,Analyst-1,In Progress,45,Escalated
INC00841,EVT00841,Unauthorized Access,David,In Progress,10,Escalated
INC00842,EVT00842,Unauthorized Access,Charlie,Open,45,Blocked
